id_jugador,nombre_jugador,equipo_jugador,id_equipo,temporada_equipo
50085,Douglas Pereira,Barcelona,529,2015
51570,Álvaro Daniel Pereira Barragán,Getafe,546,2015
57186,Rufo,Espanyol,540,2015
59927,Alejandro Barrera García,Sporting Gijon,731,2015
1563,Z. Feddal,Levante,539,2015
2128,Hugo Miguel Almeida Costa Lopes,Granada CF,715,2015
15372,Alberto Lora Ramos,Sporting Gijon,731,2015
21648,Claudio Beauvue,Celta Vigo,538,2015
33305,David Concha,Real Sociedad,548,2015
40487,S. Šćepović,Getafe,546,2015
41307,Fábio Ricardo Gomes Fonseca,Malaga,535,2015
46697,Juan David Victoria López,Rayo Vallecano,728,2015
46801,M. Krohn-Dehli,Sevilla,536,2015
46884,Carlos Carmona Bonet,Sporting Gijon,731,2015
47073,Mauro Javier Dos Santos,Eibar,545,2015
47191,Alejandro Menéndez Díez,Sporting Gijon,731,2015
47333,Javier  López Rodríguez,Espanyol,540,2015
47411,Nabil El Zhar,Las Palmas,534,2015
48153,H. Goitom,Getafe,546,2015
70316,Francisco Carlos González Cabrera,Las Palmas,534,2015
114799,Rafael van der Vaart,Real Betis,543,2015
116831,Dennis Díaz Fernández,Sporting Gijon,731,2015
116840,Ander Gayoso Reina,Eibar,545,2015
181497,Cristian Galas Nebot,Espanyol,540,2015
3423,C. Atsu,Malaga,535,2015
26727,Hachim Mastour,Malaga,535,2015
46995,David García Santana,Las Palmas,534,2015
47049,José Antonio Dorado Ramírez,Rayo Vallecano,728,2015
47362,Jorge Franco Alviz,Espanyol,540,2015
47493,Duje Čop,Malaga,535,2015
47537,Roberto Román Triguero,Rayo Vallecano,728,2015
49905,Thievy Guivane Bifouma Koulossa,Granada CF,715,2015
51014,Wilfried Aimeric Zahibo,Valencia,532,2015
51294,Alhassane Bangoura,Rayo Vallecano,728,2015
77184,Félix Asdrúbal Padrón Hernández,Las Palmas,534,2015
79115,Roberto Nuñez Mañas,Atletico Madrid,530,2015
104131,Foued Kadir,Real Betis,543,2015
104809,Raúl Albentosa Redal,Malaga,535,2015
104866,Jesús Miguel Valentín Rodríguez,Las Palmas,534,2015
104972,Nauzet Alemán Viera,Las Palmas,534,2015
105084,Xabier Iruretagoiena Aranzamendi,Eibar,545,2015
116827,Néstor Díaz García,Celta Vigo,538,2015
116839,Asier Etxaburu Diz,Eibar,545,2015
186206,Alejandro Martín Méndez,Las Palmas,534,2015
2369,José Alberto Cañas Ruiz Herrera,Espanyol,540,2015
6588,M. Cuero,Levante,539,2015
18800,Marc Navarro Ceciliano,Espanyol,540,2015
18833,Lucas Pérez Martínez,Deportivo La Coruna,544,2015
19129,Pablo Hernández Domínguez,Rayo Vallecano,728,2015
40258,Borja Fernández Fernández,Celta Vigo,538,2015
46650,Manuel  Castellano Castro,Eibar,545,2015
46735,Salvador Ruiz Rodríguez,Granada CF,715,2015
46796,Alejandro Bergantiños García,Deportivo La Coruna,544,2015
47118,Daniel Romera Andújar,Barcelona,529,2015
47283,Ibai Gómez Pérez,Athletic Club,531,2015
47392,Pedro León Sánchez Gil,Getafe,546,2015
47565,Xabier Etxeita Gorritxategi,Athletic Club,531,2015
90710,Jordi Figueras Montel,Real Betis,543,2015
104088,Iván Salvador Edú,Valencia,532,2015
104802,Pedro López Galisteo,Real Betis,543,2015
104933,Hicham Khaloua,Almeria,723,2015
108529,Héctor Figueroa Cabrera,Las Palmas,534,2015
116835,Ángel de la Calzada Ramos,Real Betis,543,2015
182633,Alberto González Marín,Sporting Gijon,731,2015
33,L. Hernández,Atletico Madrid,530,2015
142,Rafael Alcântara do Nascimento,Barcelona,529,2015
413,Y. Konoplyanka,Sevilla,536,2015
855,João Cancelo,Valencia,532,2015
921,C. Piccini,Real Betis,543,2015
1421,Z. Bakkali,Valencia,532,2015
2291,M. Kovačić,Real Madrid,541,2015
13087,Zhang Chengdong,Rayo Vallecano,728,2015
14475,Julio César Rodríguez López,Sporting Gijon,731,2015
22086,T. Kolodziejczak,Sevilla,536,2015
25390,Jonathas Cristian de Jesus,Real Sociedad,548,2015
36834,Ignacio Monsalve Vicente,Atletico Madrid,530,2015
40266,Juan Cámara,Barcelona,529,2015
46802,Nahuel Leiva,Villarreal,533,2015
46875,Roberto Canella Suárez,Sporting Gijon,731,2015
46945,Laureano Sanabria Ruiz,Deportivo La Coruna,544,2015
47140,Daniel Nieto Vela,Eibar,545,2015
47365,Pina,Villarreal,533,2015
91701,David Barral Torres,Granada CF,715,2015
104925,Carlos Carbonell Gil,Valencia,532,2015
1684,Andrés Fernández,Granada CF,715,2015
3426,M. Wakaso,Las Palmas,534,2015
8627,T. Bongonda,Celta Vigo,538,2015
13062,Léo Baptistão,Villarreal,533,2015
18805,A. Doucouré,Granada CF,715,2015
24793,Jorge Meré,Sporting Gijon,731,2015
46772,José Mari,Levante,539,2015
46818,Luis Hernández,Sporting Gijon,731,2015
46832,Javi Ontiveros,Malaga,535,2015
46870,Diego Mariño,Levante,539,2015
46957,Juan Muñoz,Sevilla,536,2015
46998,Juan Cala,Getafe,546,2015
47262,Portillo,Real Betis,543,2015
47307,Joseba Zaldúa,Real Sociedad,548,2015
47312,Rubén Pardo,Real Sociedad,548,2015
47376,Asier Riesgo,Eibar,545,2015
47388,G. Escalante,Eibar,545,2015
47530,Sergio Akieme,Rayo Vallecano,728,2015
47554,Adri Embarba,Rayo Vallecano,728,2015
104935,Pablo Íñiguez,Villarreal,533,2015
1616,Miguel Ángel Guerrero Martín,Sporting Gijon,731,2015
2522,A. Sanabria,Sporting Gijon,731,2015
7518,Jefté Betancor Sánchez,Las Palmas,534,2015
15320,Jon Gaztañaga,Real Sociedad,548,2015
31065,F. Bardi,Espanyol,540,2015
35810,Abraham González Casanova,Espanyol,540,2015
42980,Jesús Fernández Collado,Granada CF,715,2015
46675,Adrián Castellano,Almeria,723,2015
46765,A. Pantić,Eibar,545,2015
46981,Xavi Torres,Real Betis,543,2015
47300,T. Hernández,Atletico Madrid,530,2015
47332,Lluís López,Espanyol,540,2015
47359,Carlos Vigaray,Getafe,546,2015
47412,Javier Eraso Goñi,Athletic Club,531,2015
47449,Oier Olazábal Paredes,Real Sociedad,548,2015
47471,Roger,Levante,539,2015
47553,Bebé,Rayo Vallecano,728,2015
50502,Álvaro Negredo,Valencia,532,2015
104841,Josep Señé,Celta Vigo,538,2015
105083,Clavería,Rayo Vallecano,728,2015
44,Rodri,Villarreal,533,2015
334,S. Verdi,Eibar,545,2015
622,Aymeric Laporte,Athletic Club,531,2015
731,K. Navas,Real Madrid,541,2015
768,F. Fazio,Sevilla,536,2015
923,D. Cheryshev,Valencia,532,2015
935,Rodrigo,Valencia,532,2015
1585,Jesé,Real Madrid,541,2015
1691,Mario Gaspar,Villarreal,533,2015
2056,Pablo Sarabia,Getafe,546,2015
2098,G. Ochoa,Malaga,535,2015
2777,I. Success,Granada CF,715,2015
17432,Ousseynou Cissé,Rayo Vallecano,728,2015
18740,Jonny Castro,Celta Vigo,538,2015
18835,Guaita,Getafe,546,2015
19071,E. Buendía,Getafe,546,2015
46820,F. Ricca,Malaga,535,2015
50744,Haris Medunjanin,Deportivo La Coruna,544,2015
51576,Gonzalo Castro Irizábal,Malaga,535,2015
70570,J. Larrivey,Celta Vigo,538,2015
373,Pepe,Real Madrid,541,2015
447,S. Feghouli,Valencia,532,2015
929,Andrés Pascual Santoja,Valencia,532,2015
2719,Noureddine Amrabat,Malaga,535,2015
3424,B. Mensah,Getafe,546,2015
7581,Juan Domínguez Lamas,Deportivo La Coruna,544,2015
12494,Rafael Martins,Levante,539,2015
18811,A. Peñaranda,Granada CF,715,2015
26645,Balázs Attila Megyeri,Getafe,546,2015
27031,Francisco José Perdomo Borges,Las Palmas,534,2015
44419,Aderllan Santos,Valencia,532,2015
46658,Rubén García,Levante,539,2015
46756,David Carmona Sierra,Sevilla,536,2015
46793,David Simón Rodríguez Santana,Las Palmas,534,2015
47011,Sergio Ezequiel Araújo,Las Palmas,534,2015
47448,Aitor Fernández,Villarreal,533,2015
47455,Antonio Manuel Luna Rodríguez,Eibar,545,2015
47574,Moi Gómez,Getafe,546,2015
53659,Miguel Cardoso,Deportivo La Coruna,544,2015
104994,Eneko Capilla González,Real Sociedad,548,2015
733,Dani Carvajal,Real Madrid,541,2015
735,Nacho,Real Madrid,541,2015
737,Odriozola,Real Sociedad,548,2015
746,Marco Asensio,Espanyol,540,2015
748,Dani Ceballos,Real Betis,543,2015
752,T. Kroos,Real Madrid,541,2015
754,L. Modrić,Real Madrid,541,2015
757,Lucas Vázquez,Real Madrid,541,2015
759,K. Benzema,Real Madrid,541,2015
2670,Íñigo Martínez,Real Sociedad,548,2015
2672,Muniain,Athletic Club,531,2015
47271,Yeray,Athletic Club,531,2015
47272,Balenziaga,Athletic Club,531,2015
47273,Yuri,Real Sociedad,548,2015
47274,Capa,Eibar,545,2015
47275,De Marcos,Athletic Club,531,2015
47276,Lekue,Athletic Club,531,2015
47281,Dani García,Eibar,545,2015
47282,Raúl García,Athletic Club,531,2015
47294,I. Williams,Athletic Club,531,2015
911,Jaume Doménech,Valencia,532,2015
918,José Gayà,Valencia,532,2015
920,Toni Lato,Valencia,532,2015
1448,S. Mustafi,Valencia,532,2015
1641,Samu Castillejo,Villarreal,533,2015
1687,Jaume Costa,Villarreal,533,2015
1699,Iborra,Sevilla,536,2015
8518,M. Sylla,Espanyol,540,2015
46733,Raíllo,Espanyol,540,2015
46743,Salva Sevilla,Espanyol,540,2015
47251,D. Foulquier,Granada CF,715,2015
47252,Bruno,Real Betis,543,2015
47267,Iago Herrerín,Athletic Club,531,2015
47355,Rubén Duarte,Espanyol,540,2015
47366,Jony,Sporting Gijon,731,2015
47399,Iván Cuéllar,Sporting Gijon,731,2015
47457,Rúben Vezo,Valencia,532,2015
47460,Róber Pier,Deportivo La Coruna,544,2015
47463,Pepelu,Levante,539,2015
104793,Amath Ndiaye Diedhiou,Atletico Madrid,530,2015
29,J. Oblak,Atletico Madrid,530,2015
39,S. Savić,Atletico Madrid,530,2015
48,Saúl,Atletico Madrid,530,2015
50,Koke,Atletico Madrid,530,2015
53,Á. Correa,Atletico Madrid,530,2015
56,A. Griezmann,Atletico Madrid,530,2015
154,L. Messi,Barcelona,529,2015
328,Fabián Ruiz,Real Betis,543,2015
738,Sergio Ramos,Real Madrid,541,2015
753,Marcos Llorente,Real Madrid,541,2015
930,Carlos Soler,Valencia,532,2015
933,K. Gameiro,Sevilla,536,2015
1375,Soldado,Villarreal,533,2015
2472,R. De Paul,Valencia,532,2015
2923,Y. Carrasco,Atletico Madrid,530,2015
19014,Sergio Rico,Sevilla,536,2015
37125,C. Musonda,Real Betis,543,2015
46659,Rober Ibáñez,Granada CF,715,2015
46673,Aarón Escandell,Malaga,535,2015
46803,Joni Montiel,Rayo Vallecano,728,2015
885,E. Bailly,Villarreal,533,2015
1461,Denis Suárez,Villarreal,533,2015
1557,Pau López,Espanyol,540,2015
1690,Miguel Llambrich,Villarreal,533,2015
2042,Sergi Gómez,Celta Vigo,538,2015
2047,Aleix Vidal,Barcelona,529,2015
10151,Diego Alves,Valencia,532,2015
46702,José Antonio Caro Martínez,Real Betis,543,2015
46966,Dani Calvo,Levante,539,2015
47040,Alfredo Ortuño,Las Palmas,534,2015
47104,Francisco Miguel Varela Martín,Real Betis,543,2015
47170,José Carlos Lazo,Real Madrid,541,2015
47287,Mikel Rico,Athletic Club,531,2015
47336,Darder,Malaga,535,2015
47352,Fernando Pacheco,Real Madrid,541,2015
47394,Charles  Días Barbosa de Oliveira,Malaga,535,2015
47405,Juanfran,Deportivo La Coruna,544,2015
47426,Rubén Blanco,Celta Vigo,538,2015
47432,Hugo Mallo,Celta Vigo,538,2015
47445,Iago Aspas,Celta Vigo,538,2015
414,Omar Mascarell,Sporting Gijon,731,2015
660,Pape Cheikh,Celta Vigo,538,2015
1419,O. Vranješ,Sporting Gijon,731,2015
1899,A. Abdennour,Valencia,532,2015
1983,E. Roco,Espanyol,540,2015
2060,M. El Haddadi,Barcelona,529,2015
18998,Camarasa,Levante,539,2015
19112,Kiko Casilla,Real Madrid,541,2015
46681,Alejandro Martínez Sánchez,Real Betis,543,2015
46687,Ángel Montoro,Las Palmas,534,2015
46817,Diego González,Sevilla,536,2015
47247,David Soria,Sevilla,536,2015
47257,D. Suárez,Getafe,546,2015
47370,Borja Bastón,Eibar,545,2015
47378,Bigas,Las Palmas,534,2015
47395,Sergi Enrich,Eibar,545,2015
47414,Gumbau,Barcelona,529,2015
47491,Luismi,Sevilla,536,2015
59937,Nicolás Ladislao Fedor Flores,Rayo Vallecano,728,2015
116833,Julen López Salas,Eibar,545,2015
1682,Asenjo,Villarreal,533,2015
2040,Escudero,Sevilla,536,2015
2053,Roque Mesa,Las Palmas,534,2015
19011,Fabricio Martín Agosto Ramírez,Deportivo La Coruna,544,2015
46805,Pedro Mosquera Parada,Deportivo La Coruna,544,2015
46874,Jean-Sylvain Claude Babin,Granada CF,715,2015
46900,Álvaro Traver Navarrete,Levante,539,2015
46935,Raúl Lizoáin,Las Palmas,534,2015
47001,Javi Castellano Betancor,Las Palmas,534,2015
47146,Alain Oyarzun Aguilar,Real Sociedad,548,2015
47226,Antonio Jesús Cotán Pérez,Sevilla,536,2015
47401,Andrés Tomás Prieto Albert,Espanyol,540,2015
47472,Borja Mayoral Moya,Real Madrid,541,2015
47474,Jordi Masip,Barcelona,529,2015
47527,S. Dimitrievski,Granada CF,715,2015
47545,G. Kakuta,Sevilla,536,2015
104828,Diego Alende,Celta Vigo,538,2015
105049,Jordi Xumetra Feliu,Levante,539,2015
116832,Iñigo Barrenetxea García,Eibar,545,2015
123064,Leonardo Del Cristo Ramírez Rodríguez,Las Palmas,534,2015
1906,A. Rami,Sevilla,536,2015
2058,Nolito,Celta Vigo,538,2015
2992,A. N&apos;Diaye,Real Betis,543,2015
18765,André Gomes,Valencia,532,2015
46692,Álvaro Vadillo,Real Betis,543,2015
46709,Álvaro Tejero,Real Madrid,541,2015
46757,Rober Correa,Espanyol,540,2015
46768,Ager Aketxe,Athletic Club,531,2015
47153,Juan Carlos,Rayo Vallecano,728,2015
47248,Rubén Yáñez,Real Madrid,541,2015
47305,Raúl Navas,Real Sociedad,548,2015
47318,Jon Bautista,Real Sociedad,548,2015
47377,Anaitz Arbilla,Espanyol,540,2015
47385,Sergio Álvarez,Sporting Gijon,731,2015
47387,P. Diop,Espanyol,540,2015
47451,Coke,Sevilla,536,2015
47476,Yoel,Rayo Vallecano,728,2015
47481,Nacho Martínez,Rayo Vallecano,728,2015
47505,B. Espinosa,Sporting Gijon,731,2015
104855,Óscar Pinchi,Deportivo La Coruna,544,2015
46,Vitolo,Sevilla,536,2015
1562,Sidnei,Deportivo La Coruna,544,2015
1576,W. Kaptoum,Barcelona,529,2015
12667,Jonathan Viera,Las Palmas,534,2015
41333,Luis Carlos Fariña Olivera,Rayo Vallecano,728,2015
46679,Quini,Rayo Vallecano,728,2015
46763,José Matos,Sevilla,536,2015
46846,Christian Fernández Salas,Las Palmas,534,2015
47012,Rubén Castro,Real Betis,543,2015
47143,Fran Villalba,Valencia,532,2015
47265,Jorge Molina,Real Betis,543,2015
47324,Sandro Ramírez,Barcelona,529,2015
47442,Jozabed,Rayo Vallecano,728,2015
47468,Rochina,Granada CF,715,2015
92525,Borja González,Atletico Madrid,530,2015
104932,Curro Sánchez,Sevilla,536,2015
106689,Francisco Manuel Tena Jaramillo,Sevilla,536,2015
108561,David Goldar,Celta Vigo,538,2015
116829,Jorge Gómez Mediavilla,Eibar,545,2015
122607,José Manuel Artiles Romero,Las Palmas,534,2015
31,J. Giménez,Atletico Madrid,530,2015
256,Dani Alves,Barcelona,529,2015
276,Neymar,Barcelona,529,2015
758,G. Bale,Real Madrid,541,2015
2083,Wanderson,Getafe,546,2015
2446,Juan Pablo Añor Acosta,Malaga,535,2015
2490,J. Lerma,Levante,539,2015
2520,Hernán Arsenio Pérez González,Espanyol,540,2015
2557,P. Hernández,Celta Vigo,538,2015
2600,Takashi Inui,Eibar,545,2015
2673,António Alberto Bastos Pimparel,Sevilla,536,2015
2840,Celso Borges Mora,Deportivo La Coruna,544,2015
5914,M. Díaz,Celta Vigo,538,2015
46975,Nacho Gil,Valencia,532,2015
47441,N. Radoja,Celta Vigo,538,2015
50947,Amro Tarek,Real Betis,543,2015
51046,C. Vela,Real Sociedad,548,2015
51200,M. Silva,Las Palmas,534,2015
51251,Andreu Fontàs,Celta Vigo,538,2015
61253,José Carrillo Mancilla,Getafe,546,2015
874,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,541,2015
1689,Álvaro González Soberón,Espanyol,540,2015
1861,Felipe Salvador Caicedo Corozo,Espanyol,540,2015
2304,E. Filipenko,Malaga,535,2015
2552,I. Lichnovsky,Sporting Gijon,731,2015
2616,J. Rodríguez,Deportivo La Coruna,544,2015
2875,D. Reyes,Real Sociedad,548,2015
2880,J. dos Santos,Villarreal,533,2015
10402,N. López,Granada CF,715,2015
12493,Pedro Tanausú Domínguez Placeres,Las Palmas,534,2015
24810,J. Córdoba,Granada CF,715,2015
35575,Édgar Méndez,Granada CF,715,2015
35777,Dória,Granada CF,715,2015
35840,C. Aboagye,Granada CF,715,2015
35903,Alejandro Arribas,Deportivo La Coruna,544,2015
40678,Sergio Mendigutxia Iglesias,Sporting Gijon,731,2015
44318,Petros Matheus dos Santos Araújo,Real Betis,543,2015
47423,Sabin Merino,Athletic Club,531,2015
47428,G. Cabral,Celta Vigo,538,2015
47538,E. Velázquez,Getafe,546,2015
21,Francisco Alcácer García,Valencia,532,2015
49,T. Partey,Atletico Madrid,530,2015
253,A. Aréola,Villarreal,533,2015
481,Grzegorz Krychowiak,Sevilla,536,2015
780,Steven N'Kemboanza Mike Christopher Nzonzi,Sevilla,536,2015
934,Santiago Mina Lorenzo,Valencia,532,2015
2050,Éver Maximiliano David Banega,Sevilla,536,2015
2715,Fayçal Fajr,Deportivo La Coruna,544,2015
19036,Luciano Darío Vietto Martín,Atletico Madrid,530,2015
30396,C. Biraghi,Granada CF,715,2015
37127,M. Ødegaard,Real Madrid,541,2015
46797,Federico Nicolás Cartabia,Deportivo La Coruna,544,2015
46895,Pablo Pérez,Sporting Gijon,731,2015
46897,Hernán,Las Palmas,534,2015
47066,Álvaro Vázquez,Getafe,546,2015
47328,Óscar Esaú Duarte Gaitán,Espanyol,540,2015
47546,Álvaro Medrán Just,Getafe,546,2015
51112,Víctor Rodríguez,Getafe,546,2015
61160,Dejan Dražić,Celta Vigo,538,2015
63550,Abdoul Karim Yoda,Getafe,546,2015
614,C. Bravo,Barcelona,529,2015
928,Dani Parejo,Valencia,532,2015
1570,Sergio Canales,Real Sociedad,548,2015
1579,Joaquín,Real Betis,543,2015
1693,Víctor Ruiz,Villarreal,533,2015
1697,Pablo Fornals,Malaga,535,2015
1702,Pedraza,Villarreal,533,2015
1705,Manu Trigueros,Villarreal,533,2015
1707,Gerard Moreno,Espanyol,540,2015
2469,G. Pezzella,Real Betis,543,2015
18965,Martín Montoya,Real Betis,543,2015
32970,Leandro Damião,Real Betis,543,2015
46787,Diego Caballo,Valencia,532,2015
47171,Juan Muñiz Gallego,Sporting Gijon,731,2015
47269,Álex Remiro,Athletic Club,531,2015
47302,Diego Llorente,Rayo Vallecano,728,2015
47319,Willian José,Las Palmas,534,2015
47348,Borja Iglesias,Celta Vigo,538,2015
47467,José Luis Morales,Levante,539,2015
62032,Lévy Clément Madinda,Celta Vigo,538,2015
127,M. ter Stegen,Barcelona,529,2015
128,Jordi Alba,Barcelona,529,2015
137,Sergi Roberto,Barcelona,529,2015
144,Sergio Busquets,Barcelona,529,2015
517,James David Rodríguez Rubio,Real Madrid,541,2015
742,R. Varane,Real Madrid,541,2015
743,Marcelo Vieira da Silva Júnior,Real Madrid,541,2015
747,Casemiro,Real Madrid,541,2015
2741,M. Ryan,Valencia,532,2015
3033,Cédric Bakambu,Villarreal,533,2015
26240,P. Lienhart,Real Madrid,541,2015
33243,Andrés Iniesta,Barcelona,529,2015
33249,Sergi Samper,Barcelona,529,2015
42086,Youssef El-Arabi,Granada CF,715,2015
46808,Carlos Fernández,Sevilla,536,2015
47296,G. Rulli,Real Sociedad,548,2015
47298,Elustondo,Real Sociedad,548,2015
47310,Illarramendi,Real Sociedad,548,2015
47314,Zubeldia,Real Sociedad,548,2015
47323,Mikel Oyarzabal Ugarte,Real Sociedad,548,2015
27,Adán,Real Betis,543,2015
149,I. Rakitić,Barcelona,529,2015
385,Óliver Torres,Atletico Madrid,530,2015
618,Danilo,Real Madrid,541,2015
1028,Mikel González de Martín Martínez,Real Sociedad,548,2015
1163,Bruma,Real Sociedad,548,2015
1561,Marc Bartra,Barcelona,529,2015
1859,Luis Alberto,Deportivo La Coruna,544,2015
1863,C. Immobile,Sevilla,536,2015
2358,José Ángel Crespo Rincón,Rayo Vallecano,728,2015
2444,Roberto José Rosales Altuve,Malaga,535,2015
41103,Ricardo Horta,Malaga,535,2015
42979,Giedrius Arlauskis,Espanyol,540,2015
46892,Ivi López,Sevilla,536,2015
47013,Rafael Mir Vicente,Valencia,532,2015
47371,J. Guidetti,Celta Vigo,538,2015
47389,Joan Jordán,Espanyol,540,2015
47539,Uche Henry Agbo,Granada CF,715,2015
48390,R. van Wolfswinkel,Real Betis,543,2015
56131,Aras Özbiliz,Rayo Vallecano,728,2015
32,D. Godín,Atletico Madrid,530,2015
34,Filipe Luís,Atletico Madrid,530,2015
434,Mariano,Sevilla,536,2015
932,Daniel Wass,Celta Vigo,538,2015
1211,M. Kranevitter,Atletico Madrid,530,2015
1327,Izet Hajrović,Eibar,545,2015
6003,E. Pérez,Valencia,532,2015
15886,Josip Radošević,Eibar,545,2015
30524,M. Lemos,Las Palmas,534,2015
36848,Aitor Cantalapiedra Fernández,Barcelona,529,2015
46819,Juan Carlos Pérez López,Malaga,535,2015
46952,Eddy Silvestre Pascual İsrafilov,Eibar,545,2015
47260,Sebastián Carlos Cristóforo Pepe,Sevilla,536,2015
47340,P. Piatti,Valencia,532,2015
47358,Adrián Marín,Villarreal,533,2015
47415,Rubén Salvador Pérez Del Mármol,Granada CF,715,2015
70752,Antolín Alcáraz Viveros,Las Palmas,534,2015
70775,Roque Luis Santa Cruz Cantero,Malaga,535,2015
125403,Marc Caballé Naranjo,Espanyol,540,2015
178976,Brian Thaylor Lubanzadio Aldama,Eibar,545,2015
157,L. Suárez,Barcelona,529,2015
1335,Idriss Carlos Kameni,Malaga,535,2015
2115,Alen Halilović,Sporting Gijon,731,2015
9934,Deyverson,Levante,539,2015
10102,Lucas Silva,Real Madrid,541,2015
22167,Danilo Barbosa,Valencia,532,2015
46955,Víctor Manuel Casadesús Castaño,Levante,539,2015
868,S. Khedira,Real Madrid,541,2014
878,M. Mandžukić,Atletico Madrid,530,2014
44406,Héldon Augusto Almeida Ramos,Cordoba,713,2014
46701,Álvaro Arroyo,Getafe,546,2014
46948,Jaime Gavilán Martínez,Levante,539,2014
47295,Moyà,Atletico Madrid,530,2014
47501,Gorka Iraizoz Moreno,Athletic Club,531,2014
47509,Carles Planas Antolínez,Celta Vigo,538,2014
49871,João Pereira,Valencia,532,2014
59963,Ferrán Corominas Telechea,Elche,797,2014
104796,Fernando Navarro i Corbacho,Sevilla,536,2014
105045,Rubén Gracia Calmache,Atletico Madrid,530,2014
105071,José Eduardo Albácar Gallego,Elche,797,2014
105080,Cisma,Elche,797,2014
105108,Alberto Lopo García,Deportivo La Coruna,544,2014
116818,Ángel Lafita Castillo,Getafe,546,2014
116822,Manuel Pablo García Díaz,Deportivo La Coruna,544,2014
116842,Juan Valera Espín,Getafe,546,2014
116849,Sergio Pelegrín López,Elche,797,2014
116889,Daniel Aranzubia Aguado,Atletico Madrid,530,2014
367,Iker Casillas Fernández,Real Madrid,541,2014
1630,M. Musacchio,Villarreal,533,2014
46791,Íñigo López Montaña,Cordoba,713,2014
